type,labels,number_of_crashes,center_lat,center_lng
Пасмурно,166,3,55.802625666666664,37.524426
Пасмурно,167,2,55.6517085,37.7297705
Пасмурно,2218,2,55.618634,37.504953
Пасмурно,2219,3,55.63687066666667,37.74966333333333
Пасмурно,173,2,55.856374,37.355768999999995
Пасмурно,174,2,55.863346500000006,37.549231500000005
Пасмурно,2221,2,55.630491500000005,37.4694355
Пасмурно,179,2,55.50001,37.595059500000005
Пасмурно,2236,2,55.8956795,37.661717499999995
Пасмурно,188,2,55.695235999999994,37.407959000000005
Пасмурно,195,2,55.828956000000005,37.3944515
Пасмурно,196,2,55.503039,37.267159500000005
Пасмурно,198,2,55.981314,37.251318
Пасмурно,199,2,55.7080615,37.483131
Пасмурно,2246,2,55.6561665,37.741626
Пасмурно,206,2,55.595394999999996,37.602869999999996
Пасмурно,2255,3,55.677054,37.858525666666665
Пасмурно,207,2,55.697893,37.462027
Пасмурно,212,2,55.752365499999996,37.369023999999996
Пасмурно,216,2,55.5046765,37.5298495
Пасмурно,2264,2,55.726633,37.46592699999999
Пасмурно,217,2,55.643439,37.469682
Пасмурно,2268,2,55.663998,37.75405
Пасмурно,222,2,55.72037,37.63511
Пасмурно,223,2,55.7894115,37.557551000000004
Пасмурно,224,3,55.601117333333335,37.67095333333333
Пасмурно,225,2,55.7958955,37.292592
Пасмурно,226,2,55.7907175,37.772825499999996
Пасмурно,228,2,55.9055855,37.5876455
Пасмурно,2277,2,55.6446525,37.674302499999996
Пасмурно,233,4,55.67632775,37.505728500000004
Пасмурно,234,2,55.8101325,37.637696000000005
Пасмурно,237,2,55.864059999999995,37.42476
Пасмурно,238,3,55.58836433333333,37.72183666666667
Пасмурно,252,2,55.746729,37.6815175
Пасмурно,253,3,55.823237,37.558379
Пасмурно,2302,2,55.899857,37.628350999999995
Пасмурно,255,2,55.7293365,37.446696
Пасмурно,256,3,55.701424333333335,37.749177333333336
Пасмурно,2307,2,55.635866500000006,37.7010605
Пасмурно,260,2,55.793242000000006,37.813139
Пасмурно,261,2,55.715275500000004,37.5356805
Пасмурно,264,2,55.6417915,37.346166499999995
Пасмурно,265,2,55.588732,37.275983499999995
Пасмурно,266,3,55.634424,37.699735000000004
Пасмурно,271,2,55.788648,37.3720015
Пасмурно,2320,2,55.607381000000004,37.607537
Пасмурно,273,3,55.895942,37.659123
Пасмурно,274,5,55.8074448,37.4084558
Пасмурно,2325,2,55.805665,37.636322500000006
Пасмурно,2326,2,55.8894045,37.7121
Пасмурно,280,2,55.7412875,37.655393000000004
Пасмурно,2330,2,55.7157165,37.452253
Пасмурно,285,2,55.653473,37.777589
Пасмурно,2335,2,55.618618,37.783854500000004
Пасмурно,287,2,55.823364,37.8165185
Пасмурно,289,2,55.5807735,37.701516
Пасмурно,292,2,55.6568535,37.5710375
Пасмурно,2340,2,55.5816225,37.703318499999995
Пасмурно,295,2,55.744703,37.8518325
Пасмурно,296,2,55.713698,37.385830999999996
Пасмурно,297,3,55.732510999999995,37.49580866666667
Пасмурно,2346,2,55.860607,37.562513
Пасмурно,298,2,55.68177,37.843892999999994
Пасмурно,2348,3,55.798334,37.72894266666667
Пасмурно,301,2,55.820543,37.8712895
Пасмурно,303,2,55.734196499999996,37.8548475
Пасмурно,305,5,55.6608952,37.7405606
Пасмурно,308,5,55.8158076,37.7172938
Пасмурно,2356,2,55.6593955,37.5914755
Пасмурно,311,2,55.811519000000004,37.3982925
Пасмурно,314,5,55.687255,37.6030834
Пасмурно,2363,3,55.644714,37.754130333333336
Пасмурно,2362,2,55.871136500000006,37.6382805
Пасмурно,317,3,55.721638,37.90234933333333
Пасмурно,316,2,55.732819500000005,37.416816
Пасмурно,2367,3,55.752703000000004,37.81736266666667
Пасмурно,321,3,55.79554,37.584232
Пасмурно,322,4,55.54576925,37.58509225
Пасмурно,324,3,55.907446,37.541485
Пасмурно,325,2,55.7533375,37.777546
Пасмурно,328,2,55.7233795,37.692241499999994
Пасмурно,329,2,55.6045965,37.737865
Пасмурно,2384,2,55.80009,37.6358825
Пасмурно,338,3,55.55206533333333,37.553776666666664
Пасмурно,339,3,55.566130333333334,37.575470333333335
Пасмурно,340,3,55.82175066666667,37.62400733333333
Пасмурно,341,5,55.6955276,37.8087508
Пасмурно,342,3,55.70797266666666,37.650336333333335
Пасмурно,348,2,55.7696395,37.55628
Пасмурно,350,2,55.616555000000005,37.78018
Пасмурно,351,2,55.784600499999996,37.70209
Пасмурно,352,3,55.98082,37.174415333333336
Пасмурно,353,2,55.7732025,37.589807500000006
Пасмурно,2404,5,55.8696024,37.6644564
Пасмурно,2405,3,55.686357,37.62272033333333
Пасмурно,2407,2,55.750189,37.833819000000005
Пасмурно,363,3,55.78396033333333,37.392103999999996
Пасмурно,365,2,55.637904,37.510677
Пасмурно,2418,2,55.796184999999994,37.493661
Пасмурно,374,2,55.738358,37.586557
Пасмурно,375,2,55.777771,37.5228005
Пасмурно,2423,2,55.809456999999995,37.4620645
Пасмурно,379,3,55.794116333333335,37.454635
Пасмурно,381,2,55.8786815,37.634257500000004
Пасмурно,2430,3,55.62047233333333,37.61394766666667
Пасмурно,384,2,55.616128,37.4862095
Пасмурно,390,2,55.753440499999996,37.84228400000001
Пасмурно,2442,2,55.800632500000006,37.479847500000005
Пасмурно,394,2,55.701627,37.621382499999996
Пасмурно,397,2,55.804443500000005,37.839848
Пасмурно,398,2,55.661789,37.810226
Пасмурно,2447,2,55.8961725,37.653380999999996
Пасмурно,2445,2,55.705,37.595081
Пасмурно,402,2,55.887668500000004,37.5857625
Пасмурно,403,2,55.62845,37.622181999999995
Пасмурно,2454,2,55.703011000000004,37.669941
Пасмурно,2456,3,55.69952766666667,37.83041266666667
Пасмурно,409,2,55.5360505,37.515102999999996
Пасмурно,410,2,55.785466,37.5662685
Пасмурно,413,3,55.850941,37.435101333333336
Пасмурно,416,2,55.657368,37.437753
Пасмурно,417,2,55.68598,37.831098999999995
Пасмурно,418,2,55.663199000000006,37.473603499999996
Пасмурно,419,2,55.7204845,37.7877275
Пасмурно,422,3,55.855239,37.476954666666664
Пасмурно,427,2,55.8901955,37.710566
Пасмурно,428,7,55.98366357142857,37.14679542857143
Пасмурно,431,2,55.791731,37.616355999999996
Пасмурно,2479,2,55.6159645,37.720999500000005
Пасмурно,433,2,55.694824499999996,37.4931945
Пасмурно,2488,3,55.767558666666666,37.822201
Пасмурно,445,4,55.6594955,37.56279225
Пасмурно,447,2,55.7763075,37.503934
Пасмурно,448,3,55.661184999999996,37.545103999999995
Пасмурно,2497,2,55.851758000000004,37.396114499999996
Пасмурно,449,2,55.7585535,37.5527555
Пасмурно,453,2,55.754433500000005,37.8183425
Пасмурно,2503,2,55.6895665,37.5473535
Пасмурно,2504,2,55.5972015,37.603154
Пасмурно,457,2,55.837695999999994,37.5413725
Пасмурно,2505,2,55.8622235,37.465342500000006
Пасмурно,458,3,55.708021333333335,37.810453
Пасмурно,459,2,55.81063,37.79858
Пасмурно,456,2,55.73088,37.6091465
Пасмурно,462,2,55.636802,37.694016500000004
Пасмурно,2510,2,55.851213,37.3540735
Пасмурно,468,2,55.890924,37.528224
Пасмурно,470,2,55.827304999999996,37.824785000000006
Пасмурно,477,2,55.805164500000004,37.81197
Пасмурно,478,2,55.578605499999995,37.6852405
Пасмурно,482,2,55.736138499999996,37.698898
Пасмурно,485,2,55.908818,37.5543275
Пасмурно,2534,2,55.633002000000005,37.761002000000005
Пасмурно,487,3,55.995339,37.231278333333336
Пасмурно,489,2,55.8157055,37.692493
Пасмурно,2540,2,55.880517,37.557449500000004
Пасмурно,492,2,55.881359,37.727142
Пасмурно,495,4,55.622947,37.60854
Пасмурно,502,2,55.797439499999996,37.380230499999996
Пасмурно,505,8,55.690321625,37.62199925
Пасмурно,509,3,55.767138333333335,37.83284066666666
Пасмурно,512,3,55.609188,37.608533
Пасмурно,2561,4,55.61099,37.7177275
Пасмурно,514,2,55.7888025,37.465584
Пасмурно,515,2,55.680158,37.4683895
Пасмурно,518,2,55.7966975,37.717395
Пасмурно,524,2,55.6459695,37.753277
Пасмурно,528,3,55.694279333333334,37.556451333333335
Пасмурно,530,2,55.7086965,37.905589
Пасмурно,536,2,55.7099445,37.747677
Пасмурно,2587,2,55.774473,37.711794499999996
Пасмурно,540,2,55.8410665,37.384296500000005
Пасмурно,545,2,55.66572,37.768882500000004
Пасмурно,2595,3,55.70693966666666,37.73086666666667
Пасмурно,2596,2,55.638785,37.751271
Пасмурно,554,3,55.78646,37.730173
Пасмурно,555,2,55.809794999999994,37.783049500000004
Пасмурно,2602,2,55.712169,37.38656
Пасмурно,557,2,55.572522,37.656583999999995
Пасмурно,560,2,55.7202705,37.703147
Пасмурно,561,2,55.731025,37.6364295
Пасмурно,2615,2,55.6836755,37.737479
Пасмурно,568,2,55.751472,37.716820999999996
Пасмурно,572,2,55.686001000000005,37.737329
Пасмурно,573,5,55.6115852,37.7219416
Пасмурно,574,4,55.74173775,37.546919
Пасмурно,578,6,55.675947,37.85697866666667
Пасмурно,580,4,55.76322925,37.77733675
Пасмурно,581,3,55.808100333333336,37.57091033333333
Пасмурно,2628,2,55.772029,37.590633499999996
Пасмурно,2631,4,55.700259,37.620768
Пасмурно,587,2,55.736262,37.800876
Пасмурно,590,2,55.619294,37.54303
Пасмурно,592,2,55.826341,37.5725075
Пасмурно,2643,3,55.70568,37.76478766666666
Пасмурно,595,4,55.671129,37.7486695
Пасмурно,598,3,55.767279333333335,37.62169033333333
Пасмурно,601,2,55.759037,37.7563835
Пасмурно,602,2,55.6604425,37.416183000000004
Пасмурно,2651,2,55.692197,37.6217045
Пасмурно,606,4,55.7919435,37.55081875
Пасмурно,607,2,55.7524385,37.573268999999996
Пасмурно,608,2,55.867566999999994,37.6774245
Пасмурно,2657,2,55.5809675,37.6718295
Пасмурно,612,2,55.602457,37.589518
Пасмурно,2663,2,55.7118575,37.8379335
Пасмурно,2667,3,55.708993,37.851988
Пасмурно,2669,2,55.8466235,37.36079
Пасмурно,621,2,55.58101,37.6737285
Пасмурно,625,2,55.68347,37.585258499999995
Пасмурно,626,2,55.702343,37.7320775
Пасмурно,629,3,55.813836,37.392818999999996
Пасмурно,630,2,55.685517,37.537714
Пасмурно,2679,2,55.8156245,37.6396805
Пасмурно,631,2,55.898049,37.587833
Пасмурно,2682,2,55.580073,37.576713
Пасмурно,2685,2,55.7927655,37.49254
Пасмурно,642,2,55.691465,37.8604265
Пасмурно,2690,2,55.6728565,37.748879
Пасмурно,644,2,55.572903999999994,37.678180499999996
Пасмурно,643,2,55.8375695,37.438401999999996
Пасмурно,650,3,55.64521466666667,37.61973033333334
Пасмурно,651,2,55.6590115,37.7595485
Пасмурно,652,2,55.7764705,37.553935499999994
Пасмурно,2701,3,55.668632333333335,37.74051933333333
Пасмурно,655,2,55.673897,37.5745725
Пасмурно,658,3,55.698494000000004,37.830165666666666
Пасмурно,663,2,55.6731075,37.6579305
Пасмурно,2713,2,55.615271,37.607349
Пасмурно,665,3,55.617475,37.72812733333333
Пасмурно,666,2,55.624252,37.7111295
Пасмурно,669,2,55.671589,37.739877
Пасмурно,671,2,55.8621995,37.346885
Пасмурно,674,3,55.768721666666664,37.650872666666665
Пасмурно,675,2,55.7601385,37.692504
Пасмурно,676,2,55.593430999999995,37.635566
Пасмурно,678,2,55.7208775,37.6223425
Пасмурно,679,2,55.696109500000006,37.4508635
Пасмурно,680,2,55.611714,37.286804
Пасмурно,684,3,55.82583266666666,37.833666666666666
Пасмурно,685,3,55.876292,37.534797
Пасмурно,686,3,55.710838,37.819179
Пасмурно,687,2,55.7051905,37.843319
Пасмурно,2736,3,55.733141333333336,37.71211266666667
Пасмурно,2743,2,55.650873000000004,37.554676
Пасмурно,697,2,55.793676,37.567481
Пасмурно,701,2,55.735184000000004,37.487315
Пасмурно,702,2,55.874059,37.43682
Пасмурно,703,3,55.54859533333333,37.524973333333335
Пасмурно,706,2,55.859156,37.448997
Пасмурно,708,3,55.651167666666666,37.50628366666667
Пасмурно,2761,2,55.8499515,37.422743499999996
Пасмурно,715,2,55.5977775,37.7437235
Пасмурно,716,2,55.763018,37.3692655
Пасмурно,719,2,55.746258,37.5135255
Пасмурно,720,2,55.8128995,37.578054
Пасмурно,721,3,55.711489,37.627287
Пасмурно,724,2,55.6565175,37.493527
Пасмурно,728,2,55.868551,37.5909235
Пасмурно,729,2,55.6223655,37.656986
Пасмурно,735,3,55.60167066666667,37.50278933333333
Пасмурно,2785,2,55.587635,37.544623
Пасмурно,738,2,55.5715245,37.5985515
Пасмурно,739,2,55.609844499999994,37.534763
Пасмурно,743,2,55.7091705,37.389516
Пасмурно,750,2,55.6996495,37.566274
Пасмурно,751,2,55.551874999999995,37.587265
Пасмурно,752,2,55.801932,37.513493499999996
Пасмурно,753,3,55.658657,37.76940833333333
Пасмурно,756,2,55.591791,37.7294435
Пасмурно,2804,2,55.782875000000004,37.7015755
Пасмурно,2811,3,55.77860866666666,37.52345666666667
Пасмурно,769,4,55.67970325,37.59617775
Пасмурно,772,2,55.6330415,37.8079195
Пасмурно,776,2,55.7829805,37.481097500000004
Пасмурно,2831,2,55.772330999999994,37.824109
Пасмурно,2832,2,55.686304,37.593911500000004
Пасмурно,2833,3,55.796649333333335,37.769276
Пасмурно,792,3,55.591103000000004,37.664262
Пасмурно,2843,2,55.88747,37.587430999999995
Пасмурно,798,2,55.8133305,37.5960305
Пасмурно,801,2,55.7442285,37.821931500000005
Пасмурно,822,2,55.6884325,37.545406
Пасмурно,823,2,55.7996225,37.5029895
Пасмурно,2870,2,55.67867,37.483093499999995
Пасмурно,827,4,55.63847775,37.6908705
Пасмурно,828,3,55.803789333333334,37.782218666666665
Пасмурно,829,4,55.72296825,37.7695825
Пасмурно,2875,2,55.5884685,37.7204205
Пасмурно,834,2,55.905586,37.5283745
Пасмурно,839,2,55.7349155,37.50954
Пасмурно,2887,2,55.756423,37.692756
Пасмурно,2890,2,55.700384,37.73263
Пасмурно,2893,2,55.866136999999995,37.462778
Пасмурно,845,2,55.8793255,37.485899
Пасмурно,2895,2,55.97719,37.162086
Пасмурно,850,3,55.698924999999996,37.500658
Пасмурно,851,2,55.722218999999996,37.575254
Пасмурно,2900,2,55.637114,37.511508500000005
Пасмурно,853,2,55.806782999999996,37.5815305
Пасмурно,854,2,55.7992215,37.5572295
Пасмурно,2903,2,55.677702499999995,37.530649
Пасмурно,2901,2,55.679826,37.8491825
Пасмурно,855,2,55.700901,37.932293
Пасмурно,859,2,55.614862,37.605429
Пасмурно,861,2,55.683448999999996,37.4611205
Пасмурно,862,2,55.833611,37.425812
Пасмурно,865,2,55.87219,37.6921555
Пасмурно,866,2,55.732215,37.831893
Пасмурно,879,2,55.5862855,37.598513999999994
Пасмурно,883,2,55.745162,37.793301
Пасмурно,2932,2,55.8003375,37.5325475
Пасмурно,884,3,55.80518033333333,37.70703066666667
Пасмурно,2933,2,55.727699,37.6800585
Пасмурно,888,3,55.66924133333333,37.44606266666667
Пасмурно,890,2,55.613204999999994,37.5852425
Пасмурно,891,2,55.6591475,37.749887
Пасмурно,2940,2,55.731626,37.704182
Пасмурно,892,3,55.977208,37.154231333333335
Пасмурно,895,3,55.71908366666667,37.782583333333335
Пасмурно,2946,4,55.74344075,37.6549315
Пасмурно,899,2,55.546440000000004,37.531877
Пасмурно,902,2,55.541844999999995,37.515457
Пасмурно,904,2,55.6536695,37.742361
Пасмурно,2955,2,55.836741,37.658102
Пасмурно,911,3,55.77156033333333,37.819383333333334
Пасмурно,912,3,55.80524066666667,37.396577666666666
Пасмурно,914,2,55.7435045,37.583896
Пасмурно,2963,3,55.8796,37.58718233333333
Пасмурно,919,2,55.9055525,37.580467999999996
Пасмурно,921,2,55.757712,37.636022
Пасмурно,2972,2,55.819027,37.4975395
Пасмурно,925,2,55.684589,37.6555325
Пасмурно,926,2,55.8931345,37.7031255
Пасмурно,2978,2,55.8017695,37.636199000000005
Пасмурно,2979,2,55.7413385,37.862078499999996
Пасмурно,2980,2,55.605566,37.74161
Пасмурно,934,3,55.809756666666665,37.839367333333335
Пасмурно,2983,2,55.700740499999995,37.831227999999996
Пасмурно,935,2,55.978139,37.168684999999996
Пасмурно,938,2,55.736742500000005,37.655457
Пасмурно,2989,3,55.809676333333336,37.78182133333333
Пасмурно,2992,2,55.707907500000005,37.877818000000005
Пасмурно,2995,2,55.575524,37.5921625
Пасмурно,952,3,55.716844,37.89993533333333
Пасмурно,3000,2,55.7454665,37.720828
Пасмурно,954,2,55.8806435,37.7232475
Пасмурно,3003,2,55.7130815,37.730290499999995
Пасмурно,957,2,55.7887325,37.3783365
Пасмурно,3005,2,55.810027,37.636821499999996
Пасмурно,959,2,55.8445995,37.558812
Пасмурно,968,2,55.760422000000005,37.737269999999995
Пасмурно,970,2,55.664167500000005,37.4802715
Пасмурно,975,2,55.721805,37.824800999999994
Пасмурно,3023,2,55.6963,37.620808499999995
Пасмурно,982,5,55.676989,37.7623828
Пасмурно,986,3,55.799282999999996,37.79912
Пасмурно,3040,2,55.688185000000004,37.5444835
Пасмурно,999,2,55.85031,37.4836085
Пасмурно,3049,2,55.866044,37.476436
Пасмурно,1004,2,55.851519999999994,37.422239000000005
Пасмурно,1007,2,55.743748499999995,37.841618499999996
Пасмурно,1008,2,55.849457,37.440602
Пасмурно,1009,2,55.718412,37.595874499999994
Пасмурно,3063,2,55.579427,37.684124999999995
Пасмурно,1019,3,55.62893066666667,37.598894666666666
Пасмурно,1021,2,55.794734500000004,37.573591
Пасмурно,1024,2,55.65419,37.598396
Пасмурно,3072,2,55.9054475,37.586707000000004
Пасмурно,1028,2,55.5685915,37.5916905
Пасмурно,1031,2,55.771682,37.5935575
Пасмурно,1035,2,55.6220535,37.743235
Пасмурно,3083,2,55.8989365,37.5869
Пасмурно,1039,2,55.7566975,37.558742499999994
Пасмурно,1040,2,55.8059875,37.7249805
Пасмурно,3090,2,55.6769005,37.5066375
Пасмурно,1043,2,55.735664,37.70334
Пасмурно,3100,2,55.879442499999996,37.484756
Пасмурно,1054,2,55.789146,37.3903045
Пасмурно,3103,2,55.70695550000001,37.6681655
Пасмурно,1056,2,55.8027615,37.6362365
Пасмурно,3107,2,55.594479500000006,37.602205
Пасмурно,3111,2,55.898635999999996,37.576911
Пасмурно,3112,2,55.5958015,37.3037445
Пасмурно,1064,2,55.679251,37.642711500000004
Пасмурно,1068,2,55.846669,37.349374499999996
Пасмурно,1069,3,55.628751,37.617244666666664
Пасмурно,1070,3,55.69975133333333,37.402128000000005
Пасмурно,1072,2,55.673852,37.5238415
Пасмурно,3120,2,55.8798155,37.72262
Пасмурно,1074,2,55.787409,37.6750745
Пасмурно,1079,2,55.85171,37.61222050000001
Пасмурно,3128,2,55.728071,37.473582
Пасмурно,1084,2,55.853444499999995,37.4993475
Пасмурно,3138,2,55.7974575,37.7291265
Пасмурно,1095,2,55.7845435,37.370333
Пасмурно,1097,3,55.84302433333333,37.369022333333334
Пасмурно,3146,2,55.663614,37.4827285
Пасмурно,3149,3,55.80907533333333,37.63710366666667
Пасмурно,1102,2,55.6975215,37.785464000000005
Пасмурно,1106,6,55.62235833333333,37.615041833333336
Пасмурно,1107,2,55.660352,37.7796865
Пасмурно,1108,2,55.749962499999995,37.435366
Пасмурно,1117,3,55.710921,37.937143
Пасмурно,1123,2,55.711362,37.6717705
Пасмурно,1127,2,55.7703485,37.7153775
Пасмурно,1129,2,55.795626999999996,37.4833665
Пасмурно,3182,2,55.5752395,37.609822
Пасмурно,1145,2,55.585528,37.678095
Пасмурно,1149,2,55.7346195,37.224683999999996
Пасмурно,3200,2,55.7181005,37.57034
Пасмурно,1152,2,55.718974,37.423795
Пасмурно,3201,3,55.609428666666666,37.767087333333336
Пасмурно,3205,2,55.61422,37.488119499999996
Пасмурно,1158,3,55.70510566666667,37.766962
Пасмурно,1170,3,55.706322666666665,37.758601
Пасмурно,1174,2,55.77587,37.4932965
Пасмурно,1180,2,55.6371865,37.3639065
Пасмурно,1187,2,55.757072,37.746990499999995
Пасмурно,1189,2,55.667368499999995,37.5933855
Пасмурно,1190,2,55.6897205,37.484391
Пасмурно,1192,2,55.756586,37.584143
Пасмурно,1194,2,55.769298000000006,37.8452235
Пасмурно,1200,2,55.815555,37.7018435
Пасмурно,1206,4,55.8520245,37.451834500000004
Пасмурно,1208,2,55.759544,37.8427075
Пасмурно,1214,2,55.799375,37.734357
Пасмурно,1218,2,55.7378415,37.763201499999994
Пасмурно,1222,2,55.6671235,37.807608
Пасмурно,1223,2,55.595682999999994,37.59610000000001
Пасмурно,1233,5,55.6012546,37.7225554
Пасмурно,1237,2,55.713435000000004,37.811068000000006
Пасмурно,1238,2,55.6192815,37.7128725
Пасмурно,1239,2,55.8696105,37.440419500000004
Пасмурно,1243,2,55.576986000000005,37.5903225
Пасмурно,1250,3,55.72937966666667,37.56495233333333
Пасмурно,1254,2,55.6470015,37.5749
Пасмурно,1256,2,55.6638985,37.578971499999994
Пасмурно,1259,2,55.666452,37.838046
Пасмурно,1262,2,55.6045325,37.713479
Пасмурно,3315,3,55.70450733333333,37.76629666666667
Пасмурно,1269,2,55.857476,37.567406000000005
Пасмурно,1272,2,55.789043500000005,37.47995
Пасмурно,1276,2,55.803633000000005,37.464473
Пасмурно,1278,2,55.729001,37.493376999999995
Пасмурно,1285,2,55.620063,37.717706
Пасмурно,1292,2,55.7749015,37.6510635
Пасмурно,1297,2,55.575755,37.601738
Пасмурно,1302,2,55.571948500000005,37.6692975
Пасмурно,1309,2,55.801950500000004,37.712469999999996
Пасмурно,1310,2,55.864641,37.6619105
Пасмурно,1312,2,55.581635000000006,37.571563
Пасмурно,1315,2,55.8720665,37.683963500000004
Пасмурно,1326,2,55.745025999999996,37.572191000000004
Пасмурно,1327,2,55.996329,37.216648
Пасмурно,1356,2,55.802544499999996,37.546039
Пасмурно,1364,2,55.7667545,37.36935149999999
Пасмурно,1370,2,55.7093675,37.658150500000005
Пасмурно,1394,4,55.77924,37.46093025
Пасмурно,1396,2,55.5751575,37.6530595
Пасмурно,1400,2,55.7028355,37.626484000000005
Пасмурно,1409,2,55.845533,37.580349999999996
Пасмурно,1422,2,55.769642000000005,37.656819999999996
Пасмурно,1425,2,55.702467,37.8495635
Пасмурно,1432,2,55.7224245,37.6558435
Пасмурно,1436,2,55.713465,37.717931
Пасмурно,1438,2,55.754569000000004,37.707331
Пасмурно,1440,3,55.605745999999996,37.534704
Пасмурно,1441,3,55.82451066666667,37.60230633333333
Пасмурно,1442,2,55.6924995,37.446856499999996
Пасмурно,1444,2,55.7526705,37.582522499999996
Пасмурно,1445,2,55.908391,37.550154
Пасмурно,1456,2,55.821790500000006,37.648301000000004
Пасмурно,1465,2,55.6801825,37.532880500000005
Пасмурно,1468,2,55.689578499999996,37.736181
Пасмурно,1471,3,55.83271633333333,37.453490333333335
Пасмурно,1472,2,55.6932915,37.558977999999996
Пасмурно,1474,2,55.6837905,37.599796
Пасмурно,1479,2,55.599332000000004,37.7475
Пасмурно,1480,2,55.814057000000005,37.502523
Пасмурно,1482,3,55.78964066666667,37.682429666666664
Пасмурно,1494,4,55.8184335,37.49819125
Пасмурно,1536,2,55.592382,37.600987
Пасмурно,1541,2,55.555955999999995,37.5877315
Пасмурно,1549,2,55.671126,37.762386
Пасмурно,1551,2,55.575646,37.686935500000004
Пасмурно,1557,2,55.760353,37.561021999999994
Пасмурно,1561,2,55.818165,37.617193
Пасмурно,1572,2,55.642300500000005,37.619891
Пасмурно,1578,2,55.732526,37.612306000000004
Пасмурно,1582,2,55.743591499999994,37.874728
Пасмурно,1583,2,55.704755,37.6352445
Пасмурно,1586,2,55.7084545,37.667902999999995
Пасмурно,1592,2,55.8612995,37.5019975
Пасмурно,1596,2,55.7570325,37.5337545
Пасмурно,1598,3,55.630602333333336,37.75147333333334
Пасмурно,1605,2,55.8842115,37.688808
Пасмурно,1609,2,55.5873435,37.5463555
Пасмурно,1629,2,55.806539,37.798762499999995
Пасмурно,1632,2,55.7979215,37.722802
Пасмурно,1633,2,55.814826,37.3900635
Пасмурно,1640,2,55.733668,37.701826999999994
Пасмурно,1656,2,55.6129015,37.6104175
Пасмурно,1672,2,55.655207000000004,37.7597525
Пасмурно,1680,2,55.7101105,37.598074
Пасмурно,1682,3,55.83269833333333,37.35581166666667
Пасмурно,1684,2,55.865336,37.5055805
Пасмурно,1685,3,55.681137,37.62422566666667
Пасмурно,1688,5,55.8897316,37.5867178
Пасмурно,1690,2,55.730342500000006,37.7439325
Пасмурно,1691,2,55.839238,37.4812855
Пасмурно,1697,2,55.7940865,37.4945675
Пасмурно,1700,2,55.893267,37.662645499999996
Пасмурно,1709,2,55.8551515,37.4374745
Пасмурно,1710,2,55.769304000000005,37.512237999999996
Пасмурно,1716,2,55.68842050000001,37.6184965
Пасмурно,1725,2,55.7596465,37.6835885
Пасмурно,1726,2,55.6183395,37.606877
Пасмурно,1727,2,55.738071500000004,37.5255845
Пасмурно,1729,2,55.7522785,37.7213055
Пасмурно,1730,2,55.637474499999996,37.522838
Пасмурно,1736,2,55.7754115,37.819732
Пасмурно,1740,2,55.591302999999996,37.5305735
Пасмурно,1744,2,55.665541000000005,37.749088
Пасмурно,1759,2,55.7811375,37.746561
Пасмурно,1765,2,55.712399,37.606753499999996
Пасмурно,1772,2,55.7630055,37.560389
Пасмурно,1791,2,55.699861,37.742704
Пасмурно,1793,2,55.862395500000005,37.584298000000004
Пасмурно,1797,2,55.531281,37.527956
Пасмурно,1809,2,55.844723,37.4553645
Пасмурно,1810,3,55.860221,37.495694
Пасмурно,1815,2,55.706922000000006,37.579143
Пасмурно,1819,2,55.8548325,37.562293
Пасмурно,1821,2,55.7617685,37.539779
Пасмурно,1823,3,55.721124,37.43742566666667
Пасмурно,1843,2,55.7786035,37.5806825
Пасмурно,1854,2,55.7468405,37.6837115
Пасмурно,1879,3,55.863465999999995,37.566651
Пасмурно,1882,2,55.980740999999995,37.170557
Пасмурно,1886,2,55.5724005,37.660178
Пасмурно,1890,2,55.645405999999994,37.451974
Пасмурно,1891,2,55.847244,37.382494
Пасмурно,1908,2,55.680904999999996,37.7493825
Пасмурно,1909,2,55.6213385,37.4798695
Пасмурно,1910,2,55.885752,37.392558
Пасмурно,1932,2,55.761974,37.5713965
Пасмурно,1942,2,55.711628000000005,37.6217685
Пасмурно,1949,2,55.868764999999996,37.496348499999996
Пасмурно,1952,2,55.8951885,37.557486999999995
Пасмурно,1966,2,55.648182500000004,37.741068
Пасмурно,1971,2,55.728216,37.6343375
Пасмурно,1974,2,55.8107295,37.811707
Пасмурно,1975,3,55.693481,37.536256
Пасмурно,1995,2,55.736549499999995,37.4847295
Пасмурно,2019,2,55.5734715,37.637744
Пасмурно,2020,3,55.66475333333334,37.471214333333336
Пасмурно,2023,3,55.71171666666667,37.666025
Пасмурно,2038,2,55.793093999999996,37.565303
Снегопад,128,2,55.5931975,37.6013145
Снегопад,131,2,55.759809,37.5577655
Снегопад,5,2,55.67619,37.503043500000004
Снегопад,8,2,55.7339065,37.4025675
Снегопад,9,2,55.750442500000005,37.659309
Снегопад,138,2,55.7910615,37.567583
Снегопад,10,2,55.994108499999996,37.2147595
Снегопад,140,2,55.6493655,37.529077
Снегопад,15,2,55.8489365,37.4513355
Снегопад,18,2,55.722935,37.576831
Снегопад,21,4,55.595221,37.73742575
Снегопад,23,2,55.7123165,37.888589499999995
Снегопад,24,2,55.650195,37.660225999999994
Снегопад,156,2,55.8056345,37.5734295
Снегопад,158,2,55.608587,37.7164135
Снегопад,159,2,55.5926215,37.724089500000005
Снегопад,32,2,55.705009000000004,37.622359
Снегопад,161,2,55.715182,37.5702275
Снегопад,38,2,55.656454,37.6124455
Снегопад,39,3,55.67405133333333,37.468561
Снегопад,168,2,55.7278685,37.6796885
